time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/total_timesteps,time/time_elapsed,train/clip_fraction,train/learning_rate,train/clip_range,train/loss,train/policy_gradient_loss,train/entropy_loss,train/explained_variance,train/approx_kl,train/value_loss,train/n_updates
3731,-33.903604689999995,66.33,1,16384,4,0.05609130859375,0.0003,0.2,3.870068073272705,0.00020981807901989668,-0.16576838660403154,0.9710030369460583,0.0059878123,25.184947464521976,4970
2065,-32.67260780000001,66.92,2,32768,15,0.06168212890625,0.0003,0.2,1.7892639636993408,0.0007338127650655224,-0.1689145106007345,0.9835592247545719,0.004616131,14.395581928500906,4980
1810,-31.76480544,67.11,3,49152,27,0.061505126953125,0.0003,0.2,1.2372199296951294,-0.00050317766695116,-0.17016431692463813,0.9893628992140293,0.0049223695,9.360788721824065,4990
1756,-33.216602140000006,66.37,4,65536,37,0.058294677734375,0.0003,0.2,1.9696261882781982,0.0010511879869227413,-0.16682428891945164,0.982755396515131,0.0057666614,15.11164443141315,5000
1735,-33.45324822999999,66.19,5,81920,47,0.065106201171875,0.0003,0.2,5.013093948364258,1.2316732863837388e-06,-0.1664628901547985,0.980756314471364,0.0060728,17.222343225590883,5010
1718,-35.11479441,64.94,6,98304,57,0.06058349609375,0.0003,0.2,4.776625633239746,0.0003499712357097451,-0.16596144046634437,0.9746083747595549,0.0046853074,22.234959115786477,5020
1700,-34.31844257,65.4,7,114688,67,0.060699462890625,0.0003,0.2,32.15107727050781,4.540157783594623e-05,-0.1624840610253159,0.9612763188779354,0.0057226066,33.49636722081341,5030
3722,-32.43511728,66.43,1,16384,4,0.068670654296875,0.0003,0.2,12.418978691101074,0.0017823682039306732,-0.1654639519023476,0.9780923537909985,0.005190726,19.172446890873836,5040
2217,-34.2982166,65.28,2,32768,14,0.05760498046875,0.0003,0.2,36.4122314453125,-0.0011803569236917611,-0.16772262339654845,0.9709474947303534,0.005781626,25.70527119510807,5050
1928,-32.58818975,66.26,3,49152,25,0.061224365234375,0.0003,0.2,3.785316228866577,-0.00045898662765466727,-0.1682030574331293,0.9533654153347015,0.0058611035,39.60346819059923,5060
1815,-32.65959517,66.23,4,65536,36,0.0762451171875,0.0003,0.2,1.4974218606948853,0.00014466659308709495,-0.1665688711364055,0.9770197439938784,0.0068242205,18.1589219216723,5070
1776,-33.52558732000001,65.84,5,81920,46,0.06085205078125,0.0003,0.2,4.344238758087158,0.00048564573999101415,-0.17000444135046563,0.9779431987553835,0.0046092044,19.29378761504777,5080
1740,-33.162660269999996,66.2,6,98304,56,0.062518310546875,0.0003,0.2,21.046039581298828,-0.0008186079637653165,-0.1730959523061756,0.9848779952153563,0.0070431856,13.095553028234281,5090
1721,-34.464415509999995,64.99,7,114688,66,0.06871337890625,0.0003,0.2,1.5603419542312622,-0.0002942097953564371,-0.1943061752972426,0.9836293570697308,0.005580065,14.163172425702214,5100
4008,-33.697725090000006,65.67,1,16384,4,0.06214599609375,0.0003,0.2,2.5651345252990723,-2.4516077701264294e-05,-0.1823094024002785,0.9709492232650518,0.005779458,25.058616611594335,5110
2321,-33.736730869999995,65.4,2,32768,14,0.071240234375,0.0003,0.2,5.6229400634765625,-0.0005175135670015152,-0.18594532121205704,0.9745301641523838,0.0059665795,21.443931903736665,5120
2031,-32.93470790000001,66.15,3,49152,24,0.06751708984375,0.0003,0.2,7.838845252990723,-0.00015348790416283009,-0.17973538698279298,0.9731092303991318,0.007514042,23.225312874745576,5130
1913,-32.867020049999994,66.14,4,65536,34,0.067236328125,0.0003,0.2,3.171661615371704,-0.0006760589360510494,-0.1841304178815335,0.9854374686256051,0.006094374,12.635456013958901,5140
1776,-32.96589636,66.08,5,81920,46,0.06318359375,0.0003,0.2,0.9573864936828613,-0.0008450302862911485,-0.18293234613374806,0.9850613307207823,0.005978193,13.304935999494045,5150
1654,-34.352140719999994,65.32,6,98304,59,0.06611328125,0.0003,0.2,14.819698333740234,-0.0005737629036957515,-0.18258709071960766,0.9849148578941822,0.005831413,13.262045102613047,5160
1637,-31.648791810000002,66.7,7,114688,70,0.06680908203125,0.0003,0.2,1.8670631647109985,-0.00041256969461755943,-0.19286838051921223,0.9907764028757811,0.0060119447,7.494109237939119,5170
3890,-31.741122259999997,66.61,1,16384,4,0.062353515625,0.0003,0.2,1.4055413007736206,-0.0006208975552453921,-0.17892618382174988,0.9926369390450418,0.005506429,6.595437905029394,5180
2221,-34.53050791,65.29,2,32768,14,0.05784912109375,0.0003,0.2,1.0938798189163208,-0.00020427102272151386,-0.17222321853332687,0.9935089438222349,0.0047274367,5.464206639258191,5190
1843,-33.08288623999999,65.88,3,49152,26,0.052313232421875,0.0003,0.2,1.2754071950912476,0.00036456476263992956,-0.1749947745265672,0.9852751577273011,0.0052125608,13.010052961623296,5200
1698,-32.854397479999996,66.32,4,65536,38,0.067547607421875,0.0003,0.2,1.0587754249572754,-0.0009613458339117642,-0.17359436560655012,0.995658356230706,0.0070573986,3.5645499892532824,5210
1617,-32.47497451,66.48,5,81920,50,0.06112060546875,0.0003,0.2,0.819824755191803,-0.0009722709156903875,-0.17958634074311702,0.9917452642694116,0.005064715,7.08784676254727,5220
1592,-34.75631419,65.2,6,98304,61,0.060546875,0.0003,0.2,1.375975251197815,0.0006060165154849528,-0.18017248017131351,0.9933709846809506,0.0052635963,5.894076342275366,5230
1580,-31.986715250000003,66.58,7,114688,72,0.062359619140625,0.0003,0.2,11.057455062866211,0.00013107579470670317,-0.18247949632059318,0.9771379251033068,0.006283473,20.059824291057886,5240
3847,-33.26582236000001,66.38,1,16384,4,0.06300048828125,0.0003,0.2,0.9844793677330017,0.00028002247727272335,-0.1726161703816615,0.9894948769360781,0.0059148343,9.299909594561905,5250
1928,-33.881306130000006,65.55,2,32768,16,0.059075927734375,0.0003,0.2,33.8392448425293,-0.0005486733623001783,-0.17749215860385448,0.9820462204515934,0.005084885,15.772489276295527,5260
1738,-34.04766681,65.15,3,49152,28,0.067181396484375,0.0003,0.2,3.863224506378174,0.0007713001724141578,-0.18032745347591117,0.9709443151950836,0.006648111,25.823780820798127,5270
1701,-31.983405160000004,66.7,4,65536,38,0.06292724609375,0.0003,0.2,44.3944206237793,0.0006218973189788812,-0.17582270890125073,0.9842699803411961,0.0048259143,14.403971093473956,5280
1691,-32.654596999999995,66.42,5,81920,48,0.063671875,0.0003,0.2,1.2564189434051514,0.0009881364843749908,-0.1828590859135147,0.9876993224024773,0.0061261253,9.645140488119797,5290
1676,-33.90281863,65.59,6,98304,58,0.05943603515625,0.0003,0.2,35.14535903930664,0.0007067505549457565,-0.1816805552720325,0.9780668430030346,0.0048260135,19.04468806302175,5300
1656,-33.01936803,66.0,7,114688,69,0.064532470703125,0.0003,0.2,1.2612255811691284,-0.00013881718991797242,-0.18005855090159456,0.9812133442610502,0.006162666,16.93237835559994,5310
3958,-33.137391130000005,66.27,1,16384,4,0.06104736328125,0.0003,0.2,46.274147033691406,-0.0005657762049395387,-0.1787151524244109,0.9770111702382565,0.005286794,20.245550610893407,5320
2290,-31.476662630000007,66.88,2,32768,14,0.062664794921875,0.0003,0.2,1.9483890533447266,0.000457247077338252,-0.18048558938025963,0.9767570830881596,0.0049917465,20.45208792462945,5330
1848,-30.441159709999994,67.53,3,49152,26,0.067913818359375,0.0003,0.2,7.9440741539001465,5.92362367115129e-05,-0.1821805300511187,0.9821957014501095,0.0061641918,15.736352548375725,5340
1740,-31.4638647,66.82,4,65536,37,0.060919189453125,0.0003,0.2,21.750734329223633,0.0005541737765270227,-0.16885858606838156,0.987847269512713,0.0057498002,11.07459434773773,5350
1651,-32.53957757,66.15,5,81920,49,0.057989501953125,0.0003,0.2,1.2633960247039795,0.0005018238299271616,-0.1626469011680456,0.9933990761637688,0.0046696896,5.979993363772519,5360
1586,-33.65693229,65.51,6,98304,61,0.056134033203125,0.0003,0.2,22.83523941040039,-0.0012608165478923184,-0.1668648906343151,0.9926214744336903,0.00491964,6.309140707668848,5370
1565,-32.87019283000001,65.93,7,114688,73,0.055194091796875,0.0003,0.2,3.951751947402954,-6.790276547690155e-05,-0.16893862613360397,0.9851736593991518,0.004978895,12.877861351706088,5380
3421,-33.13775103999999,65.89,1,16384,4,0.0578857421875,0.0003,0.2,2.5638484954833984,0.0010042948978025378,-0.16421234305016696,0.9840641561895609,0.004365894,13.5889199687168,5390
2169,-31.884637419999994,66.48,2,32768,15,0.0533203125,0.0003,0.2,6.69497537612915,-0.0003774420856643701,-0.169036113913171,0.9927701177075505,0.00537211,6.330889991438016,5400
1936,-33.45964365,65.5,3,49152,25,0.059613037109375,0.0003,0.2,1.2431514263153076,-0.001082505514159493,-0.17101783688995056,0.9943113257177174,0.0085652955,4.860982165159657,5410
1830,-34.27550434,64.77,4,65536,35,0.062042236328125,0.0003,0.2,1.7793117761611938,-8.073440967564239e-05,-0.19201937230245675,0.9888947932049632,0.0056961076,9.369205059856176,5420
1761,-33.72558003,65.52,5,81920,46,0.063763427734375,0.0003,0.2,2.078429937362671,0.00013321365013325704,-0.1833748457429465,0.9812141265720129,0.0058808504,15.703568413527682,5430
1725,-33.82805861,65.4,6,98304,56,0.070220947265625,0.0003,0.2,2.187670946121216,0.0009697623842839676,-0.19950831882306375,0.9862949401140213,0.005339942,12.136691938480363,5440
1694,-34.0756331,65.3,7,114688,67,0.05943603515625,0.0003,0.2,1.740879774093628,6.0854891808048704e-05,-0.19629872580990196,0.9819425754249096,0.005081619,14.80303164133802,5450
4063,-35.60015727,64.39,1,16384,4,0.071136474609375,0.0003,0.2,1.865337610244751,-0.0005263948859465017,-0.19703281287220306,0.9842938110232353,0.0069638747,13.477688275976107,5460
2338,-33.403308360000004,65.96,2,32768,14,0.073663330078125,0.0003,0.2,2.387556791305542,-0.0001313521941028739,-0.20100329772103578,0.9724571350961924,0.006882565,23.265250707464293,5470
2020,-35.29162664999999,64.93,3,49152,24,0.073681640625,0.0003,0.2,2.1606063842773438,0.0006147627423160884,-0.1992263192194514,0.984361881390214,0.0064331642,13.92288528024219,5480
1892,-33.37354894999999,66.02,4,65536,34,0.063311767578125,0.0003,0.2,9.342453002929688,-0.0005200228238209093,-0.20122071917867287,0.954931728541851,0.006185799,37.27448656470515,5490
1826,-31.836309650000004,66.62,5,81920,44,0.07637939453125,0.0003,0.2,39.84088134765625,0.0013941812166194723,-0.2052366180520039,0.9774953704327345,0.0072575635,20.31455383352004,5500
1783,-32.762083069999996,66.12,6,98304,55,0.07476806640625,0.0003,0.2,1.616934895515442,-0.0007853229551528784,-0.2138046812149696,0.9911810830235481,0.00772616,7.08653068235144,5510
1741,-33.133298020000005,66.08,7,114688,65,0.0758544921875,0.0003,0.2,1.3743858337402344,-0.0003553843404915824,-0.21676058603916318,0.993609253782779,0.0060687037,5.048137878859416,5520
3871,-34.262380140000005,65.39,1,16384,4,0.06834716796875,0.0003,0.2,1.9324307441711426,-0.0003328795757170155,-0.21384753336315043,0.9894712520763278,0.006009373,9.139824050012976,5530
2184,-33.68027953,65.49,2,32768,15,0.078179931640625,0.0003,0.2,2.8095638751983643,-0.0008550280809686228,-0.21643055204767733,0.9810636546462774,0.005718739,16.100708778761327,5540
1949,-32.786612770000005,65.91,3,49152,25,0.074774169921875,0.0003,0.2,0.9915174841880798,-0.0004250171719831997,-0.21546788533451036,0.985041786916554,0.0068874946,13.148465073341503,5550
1850,-32.42907396,66.6,4,65536,35,0.08065185546875,0.0003,0.2,1.6710032224655151,-0.00046800790460110875,-0.21503689446253701,0.9919853834435344,0.0060240985,7.016246944153681,5560
1795,-32.56095785,66.47,5,81920,45,0.069573974609375,0.0003,0.2,0.8220794200897217,-0.0002905572643612686,-0.212424454028951,0.9899136004969478,0.005970733,9.034819488646463,5570
1765,-34.33898239,65.14,6,98304,55,0.072198486328125,0.0003,0.2,1.651417851448059,0.0002983086751100927,-0.20065644950955175,0.9870278034359217,0.005048216,11.917205077316613,5580
1729,-32.92383194999999,66.28,7,114688,66,0.0686279296875,0.0003,0.2,13.591492652893066,0.00032923020098678534,-0.19523817816807423,0.9808305762708187,0.0051460853,15.339224856114015,5590
3907,-31.818928630000002,66.45,1,16384,4,0.06895751953125,0.0003,0.2,1.5098940134048462,0.0005950242471953971,-0.1998941540281521,0.9869329882785678,0.005740862,10.947772660665214,5600
2304,-32.634489179999996,65.92,2,32768,14,0.0766845703125,0.0003,0.2,23.985984802246094,-0.00028150322068540843,-0.2034890098933829,0.9927929756231606,0.0064252494,6.3326442908030005,5610
2010,-31.97818919,66.37,3,49152,24,0.067449951171875,0.0003,0.2,5.9983391761779785,-0.0009926276467922435,-0.207796577247791,0.9788925908505917,0.006041901,17.554057013476267,5620
1862,-31.885132879999997,66.59,4,65536,35,0.070648193359375,0.0003,0.2,4.680710315704346,-0.0001080306357380323,-0.20156043921015226,0.9770862143486738,0.0056196228,20.560218431707472,5630
1806,-31.49524797,66.72,5,81920,45,0.066552734375,0.0003,0.2,21.65650749206543,0.0006693730661709197,-0.19060945561504922,0.9800947140902281,0.0049478537,17.695283698104323,5640
1772,-32.549755639999994,65.9,6,98304,55,0.06878662109375,0.0003,0.2,2.049943208694458,-0.0006590058775145735,-0.19402229320548942,0.9878025474026799,0.004449349,10.563547547208145,5650
1733,-33.46489524,65.67,7,114688,66,0.067999267578125,0.0003,0.2,45.64894104003906,-0.0007301460715552821,-0.2017003571789246,0.9677144140005112,0.00575964,27.706520611280574,5660
3859,-33.40330768999999,66.04,1,16384,4,0.074615478515625,0.0003,0.2,1.5248591899871826,0.0006770519140445686,-0.20025364993489347,0.9783489238470793,0.006639945,19.917211315082387,5670
2186,-30.81452766,66.92,2,32768,14,0.073321533203125,0.0003,0.2,34.76184844970703,0.0003848147759981657,-0.20528795616701245,0.9727515652775764,0.0067808283,23.47442084425129,5680
1913,-31.859616910000003,66.24,3,49152,25,0.0748046875,0.0003,0.2,4.248950958251953,-0.00036200044805809737,-0.20018240301287732,0.9817837029695511,0.0063967556,16.35217893726658,5690
1790,-35.99782499,63.58,4,65536,36,0.069403076171875,0.0003,0.2,2.224013566970825,-0.002238378173115052,-0.2116405820590444,0.9824209380894899,0.006753804,15.048122010705992,5700
1725,-33.09109849,65.49,5,81920,47,0.080810546875,0.0003,0.2,14.748189926147461,-0.0006076149596992763,-0.2122594830521848,0.9594673588871956,0.0078280335,34.54354582186788,5710
1681,-31.58337395,66.09,6,98304,58,0.082476806640625,0.0003,0.2,11.346355438232422,-0.0006351547765461873,-0.21820476386346854,0.9772505760192871,0.0063394983,19.575169163523242,5720
1620,-31.77812889,65.91,7,114688,70,0.068096923828125,0.0003,0.2,1.3580660820007324,0.000800308439966102,-0.2065324578608852,0.9925861950032413,0.0058806967,6.2877207744400945,5730
3463,-34.417494420000004,64.17,1,16384,4,0.06541748046875,0.0003,0.2,58.44688034057617,-0.00030363475962076337,-0.20938685084693134,0.9781253878027201,0.005796436,18.95585957840085,5740
1897,-31.617068270000004,66.34,2,32768,17,0.082855224609375,0.0003,0.2,22.314620971679688,-0.002604708809485601,-0.2225305448519066,0.961054340004921,0.01060221,33.90898202639073,5750
1690,-32.523473120000006,65.81,3,49152,29,0.08294677734375,0.0003,0.2,1.6043709516525269,-0.00022537069594363857,-0.2213458950747736,0.978820463642478,0.0070321574,18.022401069849728,5760
1612,-31.588849730000007,66.65,4,65536,40,0.076519775390625,0.0003,0.2,12.12344741821289,5.450462149383384e-05,-0.22002649683272466,0.9754895828664303,0.0065616565,21.64979890868999,5770
1588,-30.181297020000002,67.28,5,81920,51,0.073992919921875,0.0003,0.2,2.501354455947876,0.00023891442451713375,-0.2135759487573523,0.978353975340724,0.0073239873,18.77742967591621,5780
1564,-31.626807780000007,65.98,6,98304,62,0.07255859375,0.0003,0.2,1.1103636026382446,-0.00029833084636265994,-0.21606425333884544,0.9897960741072893,0.005940806,9.4852263946319,5790
1549,-31.952400590000003,65.84,7,114688,74,0.069122314453125,0.0003,0.2,2.239802837371826,-0.0007237702145175718,-0.2195767427503597,0.9829462319612503,0.007407536,15.688708686362952,5800
3438,-32.442400840000005,65.31,1,16384,4,0.07508544921875,0.0003,0.2,2.6864566802978516,-0.0019066269715040107,-0.2232523539219983,0.9837785325944424,0.00704424,13.470380017114802,5810
1819,-32.64332642,65.29,2,32768,18,0.083447265625,0.0003,0.2,1.7929755449295044,-0.0001693757034445298,-0.23234127294272183,0.9784915018826723,0.007170815,18.293319168314337,5820
1634,-31.6629484,65.79,3,49152,30,0.074774169921875,0.0003,0.2,7.9577789306640625,0.00015288328449969413,-0.2365003714337945,0.9606514722108841,0.0061885444,31.547455594176427,5830
1567,-29.738331279999997,67.31,4,65536,41,0.085955810546875,0.0003,0.2,1.3874731063842773,0.00031288059772123234,-0.23186754871276208,0.9703196547925472,0.0069415625,27.26050468622707,5840
1547,-31.01396358,66.25,5,81920,52,0.0788818359375,0.0003,0.2,2.5462124347686768,0.000865759117914422,-0.2303599493636284,0.9830324351787567,0.005785033,14.698826674418523,5850
1524,-32.06204266,65.41,6,98304,64,0.076318359375,0.0003,0.2,1.7355064153671265,-0.0005111406357173109,-0.22570953180547804,0.988766566850245,0.0060253805,10.06111110325437,5860
1497,-31.23561348,65.96,7,114688,76,0.071051025390625,0.0003,0.2,2.876354932785034,-0.0007613340193984186,-0.2249797479598783,0.9788604620844126,0.0073150857,18.40907042529434,5870
3390,-31.37097414,66.13,1,16384,4,0.08876953125,0.0003,0.2,2.265211343765259,-0.0007150196785005392,-0.2335685798432678,0.9899779753759503,0.008177185,9.202564414357767,5880
2056,-30.38287666,66.74,2,32768,15,0.092242431640625,0.0003,0.2,22.68547821044922,-0.0027804296447357046,-0.23281937245628798,0.9888067273423076,0.0068471194,9.653394514368847,5890
1851,-30.96560823,66.27,3,49152,26,0.08145751953125,0.0003,0.2,1.7011895179748535,-0.000354672576622761,-0.23723073728615418,0.9955665552988648,0.007167914,3.7883245662786065,5900
1776,-29.780647120000005,67.19,4,65536,36,0.080413818359375,0.0003,0.2,3.72390079498291,-0.0008672298977216997,-0.23333183354116044,0.9867374179884791,0.0071664024,12.035672204615548,5910
1700,-31.376447520000006,66.0,5,81920,48,0.085662841796875,0.0003,0.2,1.237853765487671,-0.000920963068074343,-0.22728424054803326,0.996673152782023,0.007140563,2.702965715317987,5920
1675,-30.162069690000003,66.99,6,98304,58,0.07227783203125,0.0003,0.2,0.9429687261581421,-0.0003869488707550772,-0.2221897679963149,0.9845835939049721,0.0077346833,14.235459364927374,5930
1647,-30.286627560000003,67.09,7,114688,69,0.07506103515625,0.0003,0.2,2.2750308513641357,-0.001262248912371433,-0.22046252965228633,0.9823849517852068,0.00611327,15.982475964282639,5940
3842,-32.785426779999995,65.68,1,16384,4,0.072943115234375,0.0003,0.2,1.654588222503662,-0.0007882284921379324,-0.2249238490825519,0.9885682044550776,0.0071708574,10.629251214745455,5950
2239,-31.678133009999993,65.98,2,32768,14,0.076495361328125,0.0003,0.2,14.70392894744873,-0.0030979212891452334,-0.23783797910436988,0.9735155645757914,0.008423019,23.339264263911172,5960
